Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,AnnualDiv,DividendYield,Signal
2021-06-08 00:00:00-04:00,145.70740460457534,146.83237753228397,144.5292715359959,146.15916442871094,10370700,0.0,0.0,,,0
2021-06-09 00:00:00-04:00,145.39738480678477,145.46825148802247,143.7497716382106,144.33441162109375,12377400,0.0,0.0,,,0
2021-06-10 00:00:00-04:00,145.59226861133575,146.3717886089139,142.00472218885713,142.08444213867188,12119400,0.0,0.0,,,0
2021-06-11 00:00:00-04:00,142.1110586420751,142.79313884723655,140.89749842686368,141.98704528808594,13683800,0.0,0.0,,,0
2021-06-14 00:00:00-04:00,141.86297707985736,142.02243048272572,138.77149769492473,139.5775909423828,19917900,0.0,0.0,,,0
2021-06-15 00:00:00-04:00,138.80693493292355,139.00181493114965,136.53040188664625,137.4604949951172,24485500,0.0,0.0,,,0
2021-06-16 00:00:00-04:00,137.06189578079452,139.62189582014082,135.62688247989365,138.42605590820312,25321200,0.0,0.0,,,0
2021-06-17 00:00:00-04:00,139.16126807945932,139.48016139263265,133.9792551195019,134.43101501464844,29722400,0.0,0.0,,,0
2021-06-18 00:00:00-04:00,132.25193725925675,132.6062571964345,130.7106171480112,131.02951049804688,43595700,0.0,0.0,,,0
2021-06-21 00:00:00-04:00,132.0570592266176,133.93497925151695,132.0039125868849,133.25289916992188,18664800,0.0,0.0,,,0
2021-06-22 00:00:00-04:00,133.4034652436372,133.73121178251924,131.68498557713028,133.05799865722656,14251200,0.0,0.0,,,0
2021-06-23 00:00:00-04:00,133.04915858833772,134.67905186088106,132.9517185820205,133.86410522460938,12733300,0.0,0.0,,,0
2021-06-24 00:00:00-04:00,134.5727104835578,135.63568338931947,133.95264408156632,135.0953369140625,13733200,0.0,0.0,,,0
2021-06-25 00:00:00-04:00,135.16627062917465,136.8581775568327,134.3513238799353,136.45956420898438,15484900,0.0,0.0,,,0
2021-06-28 00:00:00-04:00,136.14951381170872,136.84044716683923,134.7499270492435,136.70758056640625,14125800,0.0,0.0,,,0
2021-06-29 00:00:00-04:00,137.30106083924923,138.4614740940347,136.06978089883222,136.5392608642578,14528700,0.0,0.0,,,0
2021-06-30 00:00:00-04:00,136.19375847417598,138.25770453351288,136.15833189887735,137.77935791015625,12531000,0.0,0.0,,,0
2021-07-01 00:00:00-04:00,138.41716611499032,139.19668605821502,137.67308626905955,139.14353942871094,10479400,0.0,0.0,,,0
2021-07-02 00:00:00-04:00,138.93865840086298,139.26830730268145,138.19919483476065,139.0099334716797,11424000,0.9,0.0,,,0
2021-07-06 00:00:00-04:00,138.78717582269684,138.78717582269684,135.73133424935952,136.6757049560547,15083400,0.0,0.0,,,0
2021-07-07 00:00:00-04:00,135.4284380399174,137.4508256727878,135.018623379539,136.83609008789062,12271800,0.0,0.0,,,0
2021-07-08 00:00:00-04:00,135.07207209166174,135.89171498131088,133.67332437299157,134.47515869140625,17834600,0.0,0.0,,,0
2021-07-09 00:00:00-04:00,136.3549769448642,139.11681406824562,135.9362444761601,138.7782745361328,13694500,0.0,0.0,,,0
2021-07-12 00:00:00-04:00,137.51317006422656,141.7984825755835,137.1478904977535,140.7650146484375,19940400,0.0,0.0,,,0
2021-07-13 00:00:00-04:00,139.02779268537674,140.22161985243955,136.75594847715024,138.67141723632812,22671700,0.0,0.0,,,0
2021-07-14 00:00:00-04:00,138.93863642276264,140.12355879828436,136.26588286441137,138.1991729736328,14622800,0.0,0.0,,,0
2021-07-15 00:00:00-04:00,137.11221702256694,139.45533472603577,136.93403621646712,138.50205993652344,11539300,0.0,0.0,,,0
2021-07-16 00:00:00-04:00,138.94757605631946,139.2326627447952,134.5464389994007,135.33935546875,14002700,0.0,0.0,,,0
2021-07-19 00:00:00-04:00,132.34583836311384,133.4773077452115,129.81563514154035,130.9381866455078,22172900,0.0,0.0,,,0
2021-07-20 00:00:00-04:00,130.53728810084692,134.63550208289627,130.3680115330713,133.3793182373047,15385200,0.0,0.0,,,0
2021-07-21 00:00:00-04:00,135.4640733766617,136.8895339017644,134.849337832586,136.1857147216797,12356700,0.0,0.0,,,0
2021-07-22 00:00:00-04:00,136.2035176266359,136.7024294195892,133.61094356576044,134.46621704101562,9913300,0.0,0.0,,,0
2021-07-23 00:00:00-04:00,134.956268936542,136.16791808693273,133.86044348844038,134.20790100097656,9666100,0.0,0.0,,,0
2021-07-26 00:00:00-04:00,133.80691865291442,135.38384663647238,133.78909649421956,135.10765075683594,8208000,0.0,0.0,,,0
2021-07-27 00:00:00-04:00,133.99403794196442,135.85606656263974,133.4594953935887,134.92950439453125,11218700,0.0,0.0,,,0
2021-07-28 00:00:00-04:00,135.67785989625256,136.10551020962097,134.42167618442062,135.1522216796875,9217300,0.0,0.0,,,0
2021-07-29 00:00:00-04:00,136.43513748144846,137.0855036029361,135.33931250523568,136.31040954589844,9063500,0.0,0.0,,,0
2021-07-30 00:00:00-04:00,135.93626308320265,136.90736039064197,134.70679195622088,135.22352600097656,9805200,0.0,0.0,,,0
2021-08-02 00:00:00-04:00,135.44624362822614,137.6022632572644,134.5909700799162,134.6800537109375,10203200,0.0,0.0,,,0
2021-08-03 00:00:00-04:00,135.37496788683222,136.59553461521213,133.21004398386447,136.21243286132812,10394800,0.0,0.0,,,0
2021-08-04 00:00:00-04:00,134.7513054063066,136.64004662611495,134.4483966435686,134.74240112304688,10155000,0.0,0.0,,,0
2021-08-05 00:00:00-04:00,135.66896711140254,136.92516452403135,135.4284154890353,136.44406127929688,9151500,0.0,0.0,,,0
2021-08-06 00:00:00-04:00,138.26153167541773,140.60464977381957,138.19025662209955,140.31954956054688,13328800,0.0,0.0,,,0
2021-08-09 00:00:00-04:00,140.33738264461587,141.25502693672527,138.89408649266537,140.16810607910156,9516900,0.0,0.0,,,0
2021-08-10 00:00:00-04:00,139.64247002681896,142.529035187815,139.25936827863669,141.8875732421875,8667000,0.0,0.0,,,0
2021-08-11 00:00:00-04:00,142.54682401132686,143.88320048643305,141.72718140458068,143.58029174804688,9156500,0.0,0.0,,,0
2021-08-12 00:00:00-04:00,144.22174870363457,144.65828963715148,143.03682663748685,144.1415557861328,8844200,0.0,0.0,,,0
2021-08-13 00:00:00-04:00,144.14158121873933,144.47123004050718,142.1637562597644,142.52902221679688,8980900,0.0,0.0,,,0
2021-08-16 00:00:00-04:00,141.60243899412032,141.682618311788,139.67805380415737,141.59352111816406,8755800,0.0,0.0,,,0
2021-08-17 00:00:00-04:00,140.38192098100944,141.53119893456892,138.33280737017117,139.88299560546875,9347200,0.0,0.0,,,0
2021-08-18 00:00:00-04:00,139.2594057117138,140.77396375932167,138.39521406917913,138.60903930664062,8065500,0.0,0.0,,,0
2021-08-19 00:00:00-04:00,136.45298201605056,138.59117943159833,136.31933618112404,137.4508056640625,9517700,0.0,0.0,,,0
2021-08-20 00:00:00-04:00,137.51316871722634,138.0031626347919,136.45297435358466,137.84280395507812,6974100,0.0,0.0,,,0
2021-08-23 00:00:00-04:00,138.38624340610605,139.95425361241067,138.30606407838974,139.60679626464844,7934600,0.0,0.0,,,0
2021-08-24 00:00:00-04:00,139.87414058622124,141.2550663490916,139.7583168839575,140.47105407714844,7670900,0.0,0.0,,,0
2021-08-25 00:00:00-04:00,141.21938554244508,144.13269076029488,140.58684147266283,143.3665008544922,11335000,0.0,0.0,,,0
2021-08-26 00:00:00-04:00,144.56030491747717,145.95905226861288,143.57138570064427,144.10594177246094,11027500,0.0,0.0,,,0
2021-08-27 00:00:00-04:00,144.1059642164792,145.36216166486895,143.66940957002618,145.26416015625,8780200,0.0,0.0,,,0
2021-08-30 00:00:00-04:00,145.40673525859776,145.65619121533533,142.43997663632956,142.9388885498047,7937600,0.0,0.0,,,0
2021-08-31 00:00:00-04:00,142.93887401299588,143.76742115768351,141.9677767377183,142.5023193359375,12340800,0.0,0.0,,,0
2021-09-01 00:00:00-04:00,142.74286801069155,143.22395769850735,141.62922062800567,142.2974090576172,8729900,0.0,0.0,,,0
2021-09-02 00:00:00-04:00,142.5646742794388,143.98123035970812,142.03902243057053,142.95668029785156,8813300,0.0,0.0,,,0
2021-09-03 00:00:00-04:00,142.8942887505733,143.3397475986759,141.78954591332186,142.09246826171875,7959700,0.0,0.0,,,0
2021-09-07 00:00:00-04:00,142.53794765256004,143.7763228849883,141.62030338076275,141.84303283691406,9285600,0.0,0.0,,,0
2021-09-08 00:00:00-04:00,141.55795245164745,142.17268801189235,140.80066675684424,141.2104949951172,7852700,0.0,0.0,,,0
2021-09-09 00:00:00-04:00,141.00555263396032,143.286299842823,140.8362760905278,141.8251953125,7904300,0.0,0.0,,,0
2021-09-10 00:00:00-04:00,143.0457428636925,143.1882929574604,140.07008102649536,140.19480895996094,8311600,0.0,0.0,,,0
2021-09-13 00:00:00-04:00,141.23718171104724,142.59138041970937,140.82736718239863,142.42210388183594,10052800,0.0,0.0,,,0
2021-09-14 00:00:00-04:00,142.94775525831307,143.74067153971725,139.21480758042009,139.93646240234375,11685600,0.0,0.0,,,0
2021-09-15 00:00:00-04:00,139.62465357094885,141.37976291138116,139.40192409723235,140.90757751464844,11691500,0.0,0.0,,,0
2021-09-16 00:00:00-04:00,142.02120228555066,143.30412602511805,140.07009023115245,140.84518432617188,10880900,0.0,0.0,,,0
2021-09-17 00:00:00-04:00,140.21267018501177,141.6648571876006,139.87411701656984,140.4799346923828,25581600,0.0,0.0,,,0
2021-09-20 00:00:00-04:00,137.10334257835498,137.7002558855751,134.0742274324531,136.27479553222656,15819900,0.0,0.0,,,0
2021-09-21 00:00:00-04:00,136.7826253662554,137.69136543908354,135.93625607228248,136.29261779785156,8999900,0.0,0.0,,,0
2021-09-22 00:00:00-04:00,138.27045743671894,140.09684187800053,138.18137380197868,138.90301513671875,11236200,0.0,0.0,,,0
2021-09-23 00:00:00-04:00,140.76500214141842,144.0703129200399,140.4709976575255,143.59811401367188,12336100,0.0,0.0,,,0
2021-09-24 00:00:00-04:00,143.82977342520778,145.7452412790265,143.27740873317813,145.25523376464844,10102400,0.0,0.0,,,0
2021-09-27 00:00:00-04:00,147.00142855824362,149.13962571772402,146.6539711799699,148.76544189453125,13220900,0.0,0.0,,,0
2021-09-28 00:00:00-04:00,149.40689005865082,150.83236376378696,147.58942399921077,147.96360778808594,13387900,0.0,0.0,,,0
2021-09-29 00:00:00-04:00,148.07945617040667,148.69417804417688,147.03707036273843,147.84780883789062,7777100,0.0,0.0,,,0
2021-09-30 00:00:00-04:00,148.71196486478445,148.77433562235515,145.03247080917964,145.8343048095703,13161200,0.0,0.0,,,0
2021-10-01 00:00:00-04:00,146.1105166131168,149.94146580415529,145.7541549371569,148.8990936279297,11285000,0.0,0.0,,,0
2021-10-04 00:00:00-04:00,148.7565611778834,151.84804734366807,147.65181810034727,148.73873901367188,14120000,0.0,0.0,,,0
2021-10-05 00:00:00-04:00,149.86802080805884,152.4941327969954,149.38401860366108,151.16763305664062,12292900,1.0,0.0,,,0
2021-10-06 00:00:00-04:00,150.56713689590015,151.562015212397,148.783522277678,151.4903106689453,8692600,0.0,0.0,,,0
2021-10-07 00:00:00-04:00,153.4442499249688,153.72209655875915,151.95641101523984,152.44937133789062,10195400,0.0,0.0,,,0
2021-10-08 00:00:00-04:00,152.38661764752578,153.56970858457842,151.74129034504426,152.5658721923828,8190100,0.0,0.0,,,0
2021-10-11 00:00:00-04:00,153.08571711514685,153.5248886904892,149.1958374910712,149.35716247558594,12154700,0.0,0.0,,,0
2021-10-12 00:00:00-04:00,148.55948159427032,149.40199305968608,147.6811246877979,148.20993041992188,13032600,0.0,0.0,,,0
2021-10-13 00:00:00-04:00,147.05368344656407,148.2547036726577,143.9435692374502,144.3020782470703,22753500,0.0,0.0,,,0
2021-10-14 00:00:00-04:00,144.97431656549836,146.9999187854076,143.45959045151446,146.51593017578125,15176800,0.0,0.0,,,0
2021-10-15 00:00:00-04:00,148.2009302707044,149.83216406100206,147.11641793922826,149.3302459716797,14267400,0.0,0.0,,,0
2021-10-18 00:00:00-04:00,149.2137273984711,151.1228214403856,148.70285136019012,149.27647399902344,12672900,0.0,0.0,,,0
2021-10-19 00:00:00-04:00,150.03832333507526,151.15868122639526,149.30337567001612,151.0869903564453,8053900,0.0,0.0,,,0
2021-10-20 00:00:00-04:00,150.8449902800967,153.14843900915255,150.09211305415,153.12155151367188,8185600,0.0,0.0,,,0
2021-10-21 00:00:00-04:00,153.04987881808188,153.56076869102344,151.1856012447328,151.92056274414062,8415200,0.0,0.0,,,0
2021-10-22 00:00:00-04:00,152.39556446530858,154.24191212744404,152.09978833357172,153.9640655517578,8817900,0.0,0.0,,,0
2021-10-25 00:00:00-04:00,154.79761221404007,155.0216837880608,152.79888392687968,153.211181640625,10159200,0.0,0.0,,,0
2021-10-26 00:00:00-04:00,153.2649498302749,154.60042127563528,152.85265213482202,153.6234588623047,8015100,0.0,0.0,,,0
2021-10-27 00:00:00-04:00,152.65549445989438,152.99607396582704,149.98455134662956,150.42373657226562,9847000,0.0,0.0,,,0
2021-10-28 00:00:00-04:00,150.84501257114914,152.82579797090264,150.54027845984027,152.6913604736328,7212900,0.0,0.0,,,0
2021-10-29 00:00:00-04:00,153.42628388805707,154.376358864125,151.8219374116783,152.27008056640625,8140100,0.0,0.0,,,0
2021-11-01 00:00:00-04:00,154.19711070760317,154.4570414298341,151.4813639309913,152.18943786621094,7435500,0.0,0.0,,,0
2021-11-02 00:00:00-04:00,152.18943724794977,153.88341803911553,151.4007008198953,152.78994750976562,7173800,0.0,0.0,,,0
2021-11-03 00:00:00-04:00,152.4852256140779,153.38151210815704,151.60685500298288,152.84373474121094,8402700,0.0,0.0,,,0
2021-11-04 00:00:00-04:00,152.36868478191192,152.54793932287697,149.22272450780412,150.83602905273438,9574200,0.0,0.0,,,0
2021-11-05 00:00:00-04:00,151.3827764414129,152.44935950868373,150.04731837923842,150.62094116210938,7975600,0.0,0.0,,,0
2021-11-08 00:00:00-05:00,151.5172261410369,153.19327741544467,151.23937953150897,151.52618408203125,6413700,0.0,0.0,,,0
2021-11-09 00:00:00-05:00,149.99352494596204,150.99736127355266,149.32131018882671,150.37892150878906,7990300,0.0,0.0,,,0
2021-11-10 00:00:00-05:00,150.08316760826196,151.4275973217004,149.76050392998687,150.23553466796875,6999200,0.0,0.0,,,0
2021-11-11 00:00:00-05:00,150.14590000713164,151.1855818264509,149.59019314502248,150.2265625,5815300,0.0,0.0,,,0
2021-11-12 00:00:00-05:00,150.26239672616083,150.34307288925447,148.53257068569053,149.55433654785156,8113400,0.0,0.0,,,0
2021-11-15 00:00:00-05:00,149.86805579476737,150.38788987456178,148.78354322718997,149.28546142578125,6492500,0.0,0.0,,,0
2021-11-16 00:00:00-05:00,149.73361467538314,149.74258629283187,147.99481674484358,148.20993041992188,9706100,0.0,0.0,,,0
2021-11-17 00:00:00-05:00,148.0754576775142,148.38914965989866,146.44421013464066,147.41220092773438,9909600,0.0,0.0,,,0
2021-11-18 00:00:00-05:00,147.3405470754848,147.75284491070127,145.70034102926644,146.1395263671875,8122500,0.0,0.0,,,0
2021-11-19 00:00:00-05:00,144.5709856328314,145.29697536122904,142.91285047627974,144.2303924560547,12193600,0.0,0.0,,,0
2021-11-22 00:00:00-05:00,147.13436039941146,148.7655943328011,146.0857070830374,147.30465698242188,14549900,0.0,0.0,,,0
2021-11-23 00:00:00-05:00,148.33544210138226,151.07807709040435,148.2189204592836,150.82711791992188,12354400,0.0,0.0,,,0
2021-11-24 00:00:00-05:00,150.98842691664163,151.86678384047505,149.17792439195745,149.6439971923828,9629800,0.0,0.0,,,0
2021-11-26 00:00:00-05:00,145.32387679689367,145.7809779388544,142.34821305136902,145.13565063476562,13619300,0.0,0.0,,,0
2021-11-29 00:00:00-05:00,146.37248602416653,147.6900277322648,143.24445617637812,144.50820922851562,12104400,0.0,0.0,,,0
2021-11-30 00:00:00-05:00,142.65295390244486,143.97049607100806,141.87317539526217,142.357177734375,18922600,0.0,0.0,,,0
2021-12-01 00:00:00-05:00,144.30209947756356,146.33667328091235,141.4339859499043,141.5146484375,12253400,0.0,0.0,,,0
2021-12-02 00:00:00-05:00,143.2534464103645,146.31874403162348,142.3302725804054,144.49032592773438,12969900,0.0,0.0,,,0
2021-12-03 00:00:00-05:00,144.7502231847424,145.04599927574264,140.88723180064247,141.87313842773438,12681800,0.0,0.0,,,0
2021-12-06 00:00:00-05:00,144.31106004396992,145.74512367202226,142.92182714483437,143.54922485351562,11186500,0.0,0.0,,,0
2021-12-07 00:00:00-05:00,145.09086492813694,146.44425263770714,144.44553754544535,145.7093048095703,9851600,0.0,0.0,,,0
2021-12-08 00:00:00-05:00,145.7899617063495,146.33669700465146,143.5582034540192,144.04220581054688,11705700,0.0,0.0,,,0
2021-12-09 00:00:00-05:00,143.09209661351704,144.23934193762955,142.19581034928893,143.81809997558594,11189600,0.0,0.0,,,0
2021-12-10 00:00:00-05:00,144.58890570536127,144.92948518355655,142.62603661213964,143.24447631835938,10405400,0.0,0.0,,,0
2021-12-13 00:00:00-05:00,142.95766845468523,143.2175854706919,140.96791172441394,141.54153442382812,12069000,0.0,0.0,,,0
2021-12-14 00:00:00-05:00,141.1202997575534,144.20352735429665,140.98586225965596,142.62606811523438,12563600,0.0,0.0,,,0
2021-12-15 00:00:00-05:00,143.2713736536525,143.2713736536525,141.0306578547292,141.55946350097656,14014200,0.0,0.0,,,0
2021-12-16 00:00:00-05:00,143.7553706141154,145.03706723733112,142.24064445769898,143.77330017089844,19542800,0.0,0.0,,,0
2021-12-17 00:00:00-05:00,142.79633539871557,142.8501103868288,139.08569710398578,140.5018310546875,28082000,0.0,0.0,,,0
